Objects
100
,,Global Angle (Quaternion) px4 bachelor:px4 bachelor,,,,,,,
Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ
,,,,,,mm,mm,mm
877,0,0.038767,0.052427,-0.414591,0.907669,2321.163818,3123.551514,1805.159790
878,0,0.039038,0.053064,-0.413547,0.908096,2321.782959,3124.220215,1806.595825
879,0,0.038983,0.052095,-0.413251,0.908290,2322.826660,3124.844727,1808.084961
880,0,0.039696,0.052888,-0.413631,0.908040,2323.458740,3125.590820,1809.479614
881,0,0.040788,0.052634,-0.414753,0.907494,2324.243652,3126.315430,1811.018066
882,0,0.041229,0.052642,-0.416835,0.906520,2325.058594,3126.920410,1812.230713
883,0,0.042625,0.053827,-0.420123,0.904866,2326.294922,3127.501709,1813.711914
884,0,0.043195,0.053964,-0.422464,0.903740,2327.210693,3127.940674,1814.662720
885,0,0.043969,0.055101,-0.423882,0.902970,2328.109863,3128.463867,1815.755615
886,0,0.043004,0.057987,-0.424919,0.902348,2325.301270,3130.651611,1814.260254
887,0,0.043040,0.059797,-0.425207,0.902092,2326.183105,3131.392334,1815.081787
888,0,0.041837,0.062045,-0.425877,0.901681,2327.381348,3132.013916,1816.281494
889,0,0.041585,0.064439,-0.425533,0.901688,2328.674561,3132.704834,1816.995117
890,0,0.041309,0.065179,-0.425080,0.901860,2329.978027,3133.556396,1817.806885
891,0,0.039585,0.066410,-0.425519,0.901641,2331.104980,3134.432617,1818.883301
892,0,0.041656,0.065561,-0.422988,0.902800,2336.711670,3133.763184,1822.187866
893,0,0.042851,0.064967,-0.422145,0.903181,2338.470459,3134.401367,1823.249756
894,0,0.043725,0.062409,-0.419759,0.904431,2340.380859,3135.264404,1824.345215
895,0,0.044164,0.063999,-0.419146,0.904583,2340.612549,3136.177490,1824.603271
896,0,0.043599,0.065630,-0.420241,0.903985,2341.384766,3137.186035,1825.236206
897,0,0.042863,0.065576,-0.421266,0.903547,2342.755615,3138.154297,1826.072998
898,0,0.042200,0.064779,-0.422120,0.903237,2343.630127,3139.318115,1826.621094
899,0,0.041161,0.064851,-0.423675,0.902552,2344.296143,3140.513672,1827.230469
900,0,0.039936,0.063845,-0.424503,0.902289,2345.313477,3141.553955,1827.772339
901,0,0.039302,0.063070,-0.425037,0.902120,2346.360107,3142.650146,1828.464844
902,0,0.039017,0.063595,-0.425488,0.901883,2347.148926,3143.770508,1828.968506
903,0,0.038252,0.064487,-0.426226,0.901504,2347.872803,3144.841553,1829.609985
904,0,0.037757,0.064229,-0.426981,0.901186,2348.585449,3145.817383,1830.199829
905,0,0.037130,0.063025,-0.427601,0.901003,2349.479980,3146.752197,1830.900879
906,0,0.036359,0.062528,-0.428846,0.900478,2350.386963,3147.804932,1831.674316
907,0,0.035905,0.062900,-0.430232,0.899808,2350.706543,3148.765869,1832.340332
908,0,0.035747,0.063085,-0.430958,0.899454,2351.359131,3149.470703,1833.055420
909,0,0.035318,0.063122,-0.430334,0.899767,2352.436523,3149.953125,1833.893921
910,0,0.036081,0.062956,-0.431169,0.899349,2353.301514,3150.476807,1834.592773
911,0,0.037013,0.063404,-0.431581,0.899082,2354.176270,3150.855713,1835.377930
912,0,0.038433,0.063959,-0.431256,0.899139,2354.894043,3151.161621,1835.975708
913,0,0.039750,0.064648,-0.431324,0.899000,2356.054199,3151.583984,1836.728394
914,0,0.040616,0.065904,-0.432053,0.898520,2357.078125,3152.070312,1837.354370
915,0,0.040712,0.067238,-0.432646,0.898131,2357.765625,3152.555664,1837.767212
916,0,0.040558,0.066758,-0.432787,0.898106,2359.116699,3153.065918,1838.404541
917,0,0.040217,0.066948,-0.433290,0.897864,2360.137939,3153.531982,1838.764648
918,0,0.039677,0.066502,-0.433273,0.897930,2361.326416,3153.922852,1839.274780
919,0,0.039881,0.065342,-0.434614,0.897357,2361.878906,3154.412598,1839.579468
920,0,0.040237,0.064765,-0.435570,0.896920,2362.864990,3154.765381,1839.854370
921,0,0.040477,0.064089,-0.436480,0.896515,2364.120117,3155.104004,1840.027222
922,0,0.041329,0.063286,-0.436522,0.896513,2365.345459,3155.354980,1839.995972
923,0,0.041317,0.064080,-0.437210,0.896122,2365.845459,3155.811768,1840.033325
924,0,0.041416,0.064353,-0.437585,0.895914,2367.204590,3156.012207,1840.087524
925,0,0.042130,0.064976,-0.437576,0.895841,2368.680664,3156.124023,1839.957764
926,0,0.042660,0.065998,-0.436959,0.896042,2369.311035,3156.255127,1839.797607
927,0,0.044154,0.067625,-0.435423,0.896596,2370.185547,3156.334229,1839.528931
928,0,0.045840,0.069194,-0.434138,0.897015,2371.408447,3156.334473,1839.203491
929,0,0.047681,0.071026,-0.433200,0.897229,2372.194336,3156.445801,1838.876953
930,0,0.049870,0.070884,-0.430814,0.898269,2373.416504,3156.644775,1838.650146
931,0,0.051420,0.071696,-0.430840,0.898105,2374.172119,3156.942871,1838.233032
932,0,0.052663,0.071891,-0.431088,0.897898,2374.900879,3157.343262,1837.903076
933,0,0.053552,0.071261,-0.432077,0.897420,2375.615479,3157.663086,1837.547852
934,0,0.054011,0.070696,-0.432592,0.897189,2376.518311,3157.984375,1837.074585
935,0,0.055021,0.069426,-0.432321,0.897358,2377.188477,3158.316895,1836.687622
936,0,0.056637,0.066750,-0.430338,0.898413,2378.096436,3158.666016,1836.238647
937,0,0.057863,0.066621,-0.430405,0.898312,2378.225586,3159.056641,1835.470581
938,0,0.058959,0.065041,-0.430273,0.898420,2378.945068,3159.479248,1835.040161
939,0,0.059644,0.065761,-0.428748,0.899051,2379.365234,3160.019775,1834.394409
940,0,0.060476,0.065472,-0.427510,0.899606,2379.830322,3160.552979,1833.738647
941,0,0.061438,0.064808,-0.426505,0.900066,2380.135010,3161.148926,1833.116577
942,0,0.062811,0.062791,-0.425165,0.900748,2380.728760,3161.471191,1832.461182
943,0,0.064854,0.060951,-0.423627,0.901454,2380.967773,3161.863281,1831.773804
944,0,0.067715,0.058005,-0.419704,0.903271,2382.020752,3162.292236,1831.150024
945,0,0.069565,0.059158,-0.417088,0.904267,2382.275879,3163.014648,1830.269409
946,0,0.070493,0.060504,-0.415264,0.904945,2382.918457,3163.737549,1829.545898
947,0,0.070754,0.060702,-0.413167,0.905871,2383.902832,3164.722168,1829.045898
948,0,0.070425,0.060513,-0.411850,0.906509,2385.098389,3165.754883,1828.659912
949,0,0.069337,0.060711,-0.411401,0.906783,2386.100098,3166.854736,1828.151611
950,0,0.068960,0.059917,-0.410650,0.907205,2386.919678,3168.044922,1827.608765
951,0,0.068672,0.058828,-0.409693,0.907731,2388.180908,3169.276611,1827.071655
952,0,0.067308,0.057279,-0.409755,0.907904,2388.897949,3170.735596,1826.423462
953,0,0.066072,0.057602,-0.409145,0.908249,2389.627686,3172.380127,1825.520386
954,0,0.064046,0.056447,-0.409702,0.908216,2390.804199,3173.945068,1824.983398
955,0,0.062715,0.053377,-0.410120,0.908306,2392.010010,3175.781006,1824.421509
956,0,0.060867,0.052618,-0.410126,0.908473,2393.216064,3177.652832,1823.771606
957,0,0.059493,0.050211,-0.409776,0.908858,2394.751221,3179.314697,1823.127808
958,0,0.058496,0.050079,-0.409663,0.908981,2396.063721,3181.127930,1822.358643
959,0,0.056782,0.050789,-0.408335,0.909648,2397.226318,3182.820068,1821.310425
960,0,0.056276,0.051449,-0.408255,0.909678,2398.841309,3184.491943,1820.603882
961,0,0.056069,0.050753,-0.407576,0.910034,2400.884033,3186.048096,1819.957153
962,0,0.054765,0.051936,-0.406853,0.910370,2402.111084,3188.066650,1819.042480
963,0,0.054389,0.050690,-0.408409,0.909766,2404.662842,3189.759766,1818.564087
964,0,0.054313,0.048177,-0.408519,0.909858,2407.015137,3191.578125,1817.964966
965,0,0.054321,0.045995,-0.409849,0.909372,2408.814941,3193.383301,1817.246826
966,0,0.054327,0.044386,-0.411204,0.908840,2411.141602,3195.061768,1816.527588
967,0,0.054919,0.044779,-0.411482,0.908659,2413.071289,3196.825439,1815.711182
968,0,0.055443,0.043970,-0.413556,0.907725,2415.425049,3198.260010,1814.914795
969,0,0.056348,0.043870,-0.413895,0.907519,2417.851807,3199.996338,1814.214111
970,0,0.056818,0.043300,-0.414200,0.907378,2420.769287,3201.523438,1813.587524
971,0,0.055949,0.043574,-0.415472,0.906837,2423.500488,3202.946533,1812.606323
972,0,0.055992,0.042804,-0.415963,0.906646,2426.905518,3204.395508,1812.384277
973,0,0.056735,0.043085,-0.416701,0.906248,2429.601318,3206.102539,1811.690308
974,0,0.057751,0.043140,-0.418421,0.905388,2433.156006,3207.570312,1811.320801
975,0,0.057321,0.043836,-0.419930,0.904683,2436.595947,3209.124756,1811.011475
976,0,0.056761,0.043948,-0.421864,0.903813,2439.919189,3210.694824,1810.623535
977,0,0.056218,0.044262,-0.424605,0.902547,2443.222412,3212.485352,1810.298218
978,0,0.055248,0.043483,-0.427195,0.901422,2446.802490,3214.095459,1809.980469
979,0,0.054395,0.042234,-0.429583,0.900398,2450.444580,3215.713867,1809.705200
980,0,0.053390,0.041141,-0.431249,0.899712,2454.293213,3217.232666,1809.340210
981,0,0.054757,0.039923,-0.433321,0.898688,2458.421875,3218.640381,1809.125977
982,0,0.054793,0.039953,-0.433721,0.898492,2462.756836,3219.862549,1808.891235
983,0,0.054655,0.040303,-0.434192,0.898257,2466.906006,3221.193848,1808.532593
984,0,0.055815,0.040152,-0.435415,0.897600,2471.021729,3222.498535,1808.354980
985,0,0.056565,0.039614,-0.436382,0.897107,2474.851318,3223.899658,1808.073730
986,0,0.056545,0.038810,-0.437276,0.896708,2478.667969,3225.314453,1807.696045
987,0,0.056939,0.036733,-0.439158,0.895851,2483.005127,3226.709961,1807.466187
988,0,0.056791,0.035603,-0.440358,0.895317,2487.475098,3228.256836,1807.175537
989,0,0.056297,0.033582,-0.441040,0.895091,2492.353271,3229.781738,1806.946045
990,0,0.055489,0.031961,-0.442365,0.894546,2496.892334,3231.398926,1806.621094
991,0,0.055179,0.030899,-0.444098,0.893744,2501.302979,3233.042725,1806.331909
992,0,0.055390,0.028891,-0.444760,0.893468,2506.721436,3234.500000,1806.119385
993,0,0.055502,0.027845,-0.445229,0.893261,2511.365479,3236.032227,1805.643799
994,0,0.055485,0.027768,-0.445535,0.893112,2515.607422,3237.588379,1805.008667
995,0,0.056913,0.027204,-0.445833,0.892891,2521.218262,3238.996338,1804.786621
996,0,0.058684,0.026313,-0.445796,0.892821,2526.309814,3240.482666,1804.379639
997,0,0.059974,0.025375,-0.446430,0.892446,2531.244873,3242.115723,1803.999146
998,0,0.061916,0.023266,-0.447338,0.891916,2536.715088,3243.711182,1803.369019
999,0,0.062241,0.021725,-0.446436,0.892384,2541.484131,3245.531250,1802.820190
1000,0,0.062460,0.019491,-0.446444,0.892416,2546.980713,3247.260254,1802.316772
1001,0,0.063008,0.017462,-0.449360,0.890955,2552.015869,3248.977295,1801.818970
1002,0,0.063745,0.015116,-0.451505,0.889860,2558.017090,3250.610840,1801.491333
1003,0,0.064595,0.014218,-0.453634,0.888730,2563.254883,3252.493896,1800.920654
1004,0,0.066541,0.013231,-0.455282,0.887759,2569.145508,3254.358154,1800.317749
1005,0,0.066998,0.013815,-0.456542,0.887068,2574.718750,3256.077881,1799.892456
1006,0,0.067976,0.017873,-0.456199,0.887098,2579.944336,3258.151855,1799.248413
1007,0,0.069637,0.019579,-0.456023,0.887023,2586.003174,3260.114990,1798.781128
1008,0,0.071264,0.020940,-0.456075,0.886836,2592.072266,3261.952881,1798.244019
1009,0,0.071784,0.019029,-0.456313,0.886715,2599.367432,3263.439453,1797.919067
1010,0,0.071677,0.017165,-0.455798,0.887027,2605.719727,3265.270020,1797.318970
1011,0,0.072760,0.014523,-0.455663,0.887055,2611.921631,3267.120361,1797.020020
1012,0,0.073303,0.013681,-0.456579,0.886553,2618.025391,3268.927002,1796.455566
1013,0,0.074036,0.013462,-0.456011,0.886787,2624.316650,3270.851074,1795.911011
1014,0,0.074469,0.012389,-0.456341,0.886597,2630.703613,3272.779053,1795.381836
1015,0,0.073240,0.013116,-0.456185,0.886769,2637.306885,3274.557617,1794.967651
1016,0,0.073333,0.013611,-0.456600,0.886540,2643.491455,3276.558350,1794.693604
1017,0,0.073189,0.012863,-0.457262,0.886222,2650.508301,3278.486816,1794.485474
1018,0,0.072665,0.012384,-0.457296,0.886254,2657.136475,3280.467041,1794.080322
1019,0,0.072962,0.012440,-0.456168,0.886810,2663.476807,3282.568359,1793.778198
1020,0,0.073537,0.011947,-0.457243,0.886216,2670.300781,3284.331787,1793.609619
1021,0,0.073082,0.013152,-0.458112,0.885787,2676.760498,3286.245117,1793.228149
1022,0,0.073464,0.013715,-0.457407,0.886112,2684.023438,3288.085693,1793.175293
1023,0,0.074725,0.013399,-0.458909,0.885234,2691.423340,3289.785889,1793.075195
1024,0,0.074883,0.013789,-0.459221,0.885053,2698.825195,3291.518066,1793.048462
1025,0,0.074067,0.014523,-0.457768,0.885862,2705.661621,3293.498779,1792.746094
1026,0,0.073705,0.013060,-0.457279,0.886168,2713.250000,3295.242432,1792.961426
1027,0,0.072240,0.013075,-0.456623,0.886626,2719.796875,3297.201416,1792.722778
1028,0,0.070924,0.011894,-0.457179,0.886463,2726.995361,3299.060791,1792.984375
1029,0,0.069151,0.011704,-0.456357,0.887028,2733.736328,3300.805664,1792.992188
1030,0,0.068420,0.010558,-0.455890,0.887340,2741.184326,3302.244873,1793.358398
1031,0,0.069130,0.010156,-0.455732,0.887370,2747.880615,3303.833008,1793.460815
1032,0,0.068663,0.010429,-0.455419,0.887564,2755.148438,3305.112061,1793.761841
1033,0,0.069251,0.010066,-0.455650,0.887404,2762.283936,3306.427490,1794.278442
1034,0,0.069755,0.010316,-0.455068,0.887661,2769.546143,3307.850830,1794.849487
1035,0,0.070196,0.010950,-0.455310,0.887494,2776.504883,3309.360840,1795.493164
1036,0,0.070274,0.011287,-0.456125,0.887065,2783.028809,3310.829834,1796.110474
1037,0,0.064616,0.019976,-0.448940,0.890999,2784.652344,3313.529541,1795.502319
1038,0,0.060850,0.025424,-0.445970,0.892615,2791.027100,3314.828369,1796.209717
1039,0,0.065396,0.017777,-0.451129,0.889882,2803.449707,3314.811279,1798.722656
1040,0,0.068590,0.013207,-0.455110,0.887691,2810.229004,3316.015869,1799.724976
1041,0,0.070435,0.010616,-0.457348,0.886430,2817.220947,3317.205811,1800.847534
1042,0,0.072101,0.009403,-0.459522,0.885185,2823.843994,3318.474365,1801.851196
1043,0,0.073044,0.009177,-0.461236,0.884218,2830.748535,3319.638428,1803.073120
1044,0,0.073135,0.009422,-0.462551,0.883521,2838.129883,3320.627197,1804.330200
1045,0,0.073555,0.009090,-0.463030,0.883238,2845.034180,3321.592529,1805.584595
1046,0,0.075335,0.008230,-0.463505,0.882848,2851.716553,3322.645508,1806.761963
1047,0,0.076298,0.009175,-0.464615,0.882172,2857.829102,3323.736572,1807.880127
1048,0,0.076854,0.008137,-0.466278,0.881256,2864.719971,3324.824463,1809.379395
1049,0,0.076794,0.006445,-0.467269,0.880750,2871.757324,3325.876709,1810.954712
1050,0,0.076745,0.005166,-0.471026,0.878759,2877.599609,3327.341309,1812.133057
1051,0,0.075067,0.004593,-0.471547,0.878628,2884.119873,3328.560059,1813.621948
1052,0,0.073934,0.003135,-0.473885,0.877472,2891.249756,3329.364258,1815.385376
1053,0,0.072490,0.001894,-0.476232,0.876325,2898.026611,3330.084473,1816.752075
1054,0,0.071509,0.002251,-0.477313,0.875816,2904.388916,3330.776123,1818.071289
1055,0,0.070996,0.002552,-0.478403,0.875262,2911.479004,3331.070801,1819.486572
1056,0,0.069809,0.003553,-0.478278,0.875423,2918.796387,3331.324219,1820.727905
1057,0,0.070549,0.004224,-0.478845,0.875050,2926.155273,3331.499512,1822.394775
1058,0,0.070010,0.006111,-0.478774,0.875121,2932.241455,3331.978271,1823.364746
1059,0,0.070207,0.005776,-0.479556,0.874679,2939.702881,3331.919189,1824.896240
1060,0,0.062862,0.002302,-0.476154,0.877109,2945.306885,3332.309082,1824.916992
1061,0,0.057814,0.002015,-0.475449,0.877839,2951.889893,3332.397949,1826.183838
1062,0,0.055186,0.001632,-0.474441,0.878554,2959.080566,3332.237305,1827.577026
1063,0,0.060266,0.006747,-0.479228,0.875593,2967.261963,3331.690918,1830.159546
1064,0,0.063399,0.011872,-0.483102,0.873185,2973.739746,3331.613281,1831.384766
1065,0,0.065312,0.016162,-0.485117,0.871857,2981.086182,3331.450439,1832.633301
1066,0,0.066752,0.018720,-0.487193,0.870538,2987.255371,3331.495850,1833.478760
1067,0,0.066536,0.021613,-0.488087,0.869987,2993.677002,3331.420654,1834.229248
1068,0,0.066623,0.022640,-0.490012,0.868871,3000.595215,3331.092529,1835.363159
1069,0,0.065844,0.023404,-0.490360,0.868714,3007.082764,3330.917480,1836.093628
1070,0,0.064930,0.025067,-0.491339,0.868183,3013.515625,3330.668213,1836.874512
1071,0,0.063553,0.026248,-0.490723,0.868598,3020.421387,3330.215576,1837.556274
1072,0,0.062761,0.028320,-0.490152,0.868913,3026.428955,3329.968018,1838.129883
1073,0,0.061046,0.030355,-0.488529,0.869880,3033.318359,3329.490967,1838.607178
1074,0,0.060093,0.032856,-0.488899,0.869648,3039.166016,3329.056641,1839.058350
1075,0,0.058625,0.036081,-0.488031,0.870108,3044.926758,3328.673828,1839.194946
1076,0,0.057729,0.038222,-0.488124,0.870024,3050.904053,3328.108398,1839.444824
1077,0,0.057485,0.039417,-0.486705,0.870781,3057.015625,3327.556396,1839.722046
1078,0,0.057178,0.040571,-0.486146,0.871061,3062.394287,3327.040771,1839.811157
1079,0,0.057169,0.041269,-0.485907,0.871162,3068.006592,3326.491943,1840.109375
1080,0,0.057393,0.041506,-0.486898,0.870583,3074.037842,3325.851074,1840.406250
1081,0,0.056691,0.042794,-0.488128,0.869877,3078.440674,3325.605469,1840.248901
1082,0,0.056013,0.042776,-0.489140,0.869353,3083.574219,3325.146484,1840.575439
1083,0,0.056127,0.043646,-0.489732,0.868969,3089.197021,3324.969727,1840.998657
1084,0,0.054576,0.044252,-0.490064,0.868850,3093.816650,3324.484619,1840.747192
1085,0,0.053319,0.042055,-0.491362,0.868304,3099.876221,3323.694336,1841.154297
1086,0,0.051402,0.041830,-0.491571,0.868312,3105.444336,3322.904297,1841.133667
1087,0,0.051165,0.041490,-0.491851,0.868184,3110.669922,3322.131104,1841.096313
1088,0,0.052456,0.050466,-0.488446,0.869553,3111.317871,3322.866699,1839.004028
1089,0,0.053471,0.055829,-0.485574,0.870771,3116.738037,3321.944092,1838.797607
1090,0,0.053220,0.052273,-0.486548,0.870463,3127.136230,3319.203857,1840.495972
1091,0,0.053147,0.052260,-0.488374,0.869445,3132.345947,3318.235352,1840.133423
1092,0,0.053226,0.053375,-0.488242,0.869447,3138.031494,3317.150391,1839.814209
1093,0,-0.134522,0.454021,0.037121,0.879995,3143.769531,3295.403076,1854.461304
1094,0,-0.215640,0.592046,0.336575,0.699785,3149.316406,3293.217285,1854.677612
1095,0,-0.248835,0.631110,0.482453,0.554094,3155.030273,3291.936279,1854.353394
1096,0,-0.135374,0.459946,0.046025,0.876359,3161.501465,3311.145020,1839.268677
1097,0,-0.043804,0.293042,-0.215029,0.930575,3161.916016,3313.021729,1834.525391
1098,0,0.009540,0.184512,-0.349671,0.918474,3167.663330,3311.902832,1833.893921
1099,0,0.024637,0.142917,-0.400227,0.904868,3171.306152,3308.174316,1835.790894
1100,0,0.029452,0.127765,-0.427998,0.894218,3175.824219,3306.873779,1835.845337
1101,0,0.034885,0.112990,-0.442413,0.888981,3182.745361,3305.155762,1834.714478
1102,0,0.046495,0.080212,-0.466157,0.879831,3195.500732,3303.233398,1834.540405
1103,0,0.052838,0.063452,-0.479223,0.873801,3201.982666,3301.656494,1833.880859
1104,0,0.057631,0.051810,-0.486502,0.870236,3208.416260,3300.033447,1833.217285
1105,0,0.059898,0.046035,-0.492003,0.867310,3214.450684,3298.444092,1832.391602
1106,0,0.061449,0.043335,-0.495088,0.865583,3221.344238,3296.744141,1831.761719
1107,0,0.062509,0.042124,-0.497763,0.864032,3226.943115,3295.339355,1830.577271
1108,0,0.064150,0.039981,-0.499485,0.863018,3234.015869,3293.541992,1830.049805
1109,0,0.064728,0.039477,-0.500899,0.862179,3240.479492,3291.761475,1829.178711
1110,0,0.066117,0.038423,-0.502081,0.861433,3246.753418,3290.067627,1828.139893
1111,0,0.066279,0.037737,-0.503039,0.860892,3254.353516,3288.074463,1827.490723
1112,0,0.067339,0.036767,-0.502995,0.860877,3260.758545,3286.444824,1826.473755
1113,0,0.069074,0.034812,-0.504479,0.859952,3268.283691,3284.500732,1825.854492
1114,0,0.069236,0.035362,-0.505409,0.859370,3274.548828,3282.931641,1824.745117
1115,0,0.069815,0.035012,-0.504955,0.859604,3281.291748,3281.415283,1823.836548
1116,0,0.069597,0.035001,-0.505019,0.859586,3288.106934,3279.894531,1823.100952
1117,0,0.071411,0.035324,-0.508126,0.857590,3294.037842,3279.196045,1822.024902
1118,0,0.071364,0.034507,-0.507992,0.857707,3301.461670,3277.633545,1821.978638
1119,0,0.070544,0.033622,-0.507585,0.858050,3308.354492,3276.307861,1821.727539
1120,0,0.069052,0.034956,-0.507892,0.857937,3313.786865,3275.477783,1821.007202
1121,0,0.068131,0.034072,-0.507167,0.858474,3320.613525,3274.353760,1821.086792
1122,0,0.067108,0.033836,-0.507027,0.858647,3326.368896,3273.476562,1820.805664
1123,0,0.064491,0.030206,-0.505268,0.860019,3333.665527,3271.737061,1821.269897
1124,0,0.061399,0.028453,-0.504600,0.860697,3339.018066,3270.945068,1820.878174
1125,0,0.059877,0.025891,-0.503311,0.861639,3346.018066,3269.622559,1821.496704
1126,0,0.055628,0.019890,-0.505584,0.860752,3347.905762,3269.881592,1818.244873
1127,0,0.053391,0.015816,-0.507231,0.860009,3354.236572,3268.504150,1818.355835
1128,0,0.052462,0.013621,-0.508352,0.859442,3360.750244,3267.027832,1818.569702
1129,0,0.052647,0.012886,-0.509309,0.858875,3367.120117,3265.588135,1818.662109
1130,0,0.052823,0.012334,-0.509587,0.858708,3373.649658,3264.209229,1818.889160
1131,0,0.052781,0.013744,-0.510312,0.858258,3379.868896,3262.991211,1818.951904
1132,0,0.052108,0.013458,-0.510121,0.858417,3386.341797,3261.677734,1819.253662
1133,0,0.051202,0.014254,-0.510004,0.858529,3392.473145,3260.506104,1819.423218
1134,0,0.050065,0.014774,-0.509151,0.859093,3398.775635,3259.325195,1819.901245
1135,0,0.049096,0.016030,-0.508280,0.859642,3404.810059,3258.151367,1820.340454
1136,0,0.048821,0.016681,-0.506897,0.860461,3410.844482,3256.943604,1820.830933
1137,0,0.048800,0.017681,-0.505948,0.861001,3416.655762,3255.853027,1821.370972
1138,0,0.049055,0.017287,-0.505132,0.861473,3422.572998,3254.835449,1822.027710
1139,0,0.049020,0.017216,-0.505572,0.861219,3428.330078,3253.989258,1822.668945
1140,0,0.049246,0.018830,-0.506932,0.860372,3434.057129,3253.466309,1823.293579
1141,0,0.048867,0.019411,-0.508889,0.859225,3440.019043,3252.791748,1824.110962
1142,0,0.048327,0.020142,-0.511007,0.857980,3445.973633,3252.193115,1824.895996
1143,0,0.047403,0.019809,-0.513075,0.856805,3452.094482,3251.433350,1825.753540
1144,0,0.046716,0.020131,-0.514796,0.855802,3458.168213,3250.752441,1826.532471
1145,0,0.045929,0.020298,-0.516100,0.855055,3464.362305,3250.050537,1827.350220
1146,0,0.044933,0.020373,-0.516588,0.854812,3470.766602,3249.356689,1828.284424
1147,0,0.042528,0.017151,-0.516337,0.855157,3477.447266,3248.357422,1829.555054
1148,0,0.040545,0.015759,-0.515610,0.855719,3483.987793,3247.787598,1830.547852
1149,0,0.038982,0.016368,-0.514927,0.856191,3490.434814,3247.329102,1831.452026
1150,0,0.037434,0.016400,-0.513798,0.856937,3497.101562,3246.760498,1832.411865
1151,0,0.036103,0.018023,-0.513176,0.857334,3503.618652,3246.419922,1833.264648
1152,0,0.034760,0.019077,-0.512182,0.857961,3510.342041,3246.037354,1834.276978
1153,0,0.033544,0.020212,-0.511599,0.858332,3516.972656,3245.632812,1835.234619
1154,0,0.032641,0.021390,-0.511648,0.858308,3523.477783,3245.223389,1836.128174
1155,0,0.031992,0.022939,-0.512035,0.858062,3530.014160,3244.805664,1836.968750
1156,0,0.031932,0.024115,-0.512637,0.857673,3536.447754,3244.389160,1837.764160
1157,0,0.033044,0.028204,-0.514199,0.856570,3542.486084,3244.162842,1838.168701
1158,0,0.034193,0.030899,-0.515635,0.855568,3548.773682,3243.780029,1838.811890
1159,0,0.035090,0.032862,-0.517344,0.854426,3555.026611,3243.487061,1839.476685
1160,0,0.035828,0.034060,-0.518594,0.853590,3561.405518,3243.270996,1840.112671
1161,0,0.036172,0.035287,-0.519576,0.852929,3567.811279,3243.102539,1840.640991
1162,0,0.036493,0.036558,-0.520432,0.852340,3574.159668,3242.980225,1841.021729
1163,0,0.036960,0.037402,-0.520844,0.852031,3580.537842,3242.907227,1841.357300
1164,0,0.037358,0.038379,-0.521104,0.851811,3586.938477,3242.910156,1841.618896
1165,0,0.037710,0.039718,-0.521777,0.851322,3593.256592,3242.986572,1841.784058
1166,0,0.038091,0.040264,-0.522255,0.850986,3599.660645,3243.094482,1841.955322
1167,0,0.038377,0.041147,-0.522702,0.850657,3606.081055,3243.282715,1842.069946
1168,0,0.038555,0.042548,-0.523701,0.849965,3612.359375,3243.427002,1842.057861
1169,0,0.039095,0.043167,-0.524496,0.849419,3618.731445,3243.658936,1842.096558
1170,0,0.039103,0.043119,-0.526103,0.848427,3624.798096,3243.950439,1842.145386
1171,0,0.037985,0.039610,-0.527457,0.847807,3631.218994,3244.036865,1842.412720
1172,0,0.037214,0.037028,-0.528676,0.847199,3637.470215,3244.502197,1842.357422
1173,0,0.036294,0.035410,-0.529947,0.846513,3643.734131,3245.052246,1842.176270
1174,0,0.035117,0.034113,-0.531042,0.845930,3650.117432,3245.662598,1842.068970
1175,0,0.033775,0.033504,-0.531872,0.845487,3656.623291,3246.301758,1841.872681
1176,0,0.032671,0.033204,-0.532358,0.845237,3663.247559,3246.933350,1841.675293
1177,0,0.032050,0.034571,-0.532717,0.844980,3669.871826,3247.590332,1841.303223
1178,0,0.031290,0.033966,-0.532349,0.845264,3676.812988,3248.108154,1841.161011
1179,0,0.031019,0.034373,-0.531977,0.845492,3683.635742,3248.675293,1840.711304
1180,0,0.030831,0.034999,-0.531793,0.845589,3690.452637,3249.268799,1840.262085
1181,0,0.030662,0.035241,-0.531620,0.845694,3697.413330,3249.895996,1839.832520
1182,0,0.030492,0.035317,-0.531475,0.845788,3704.483643,3250.569336,1839.377930
1183,0,0.030282,0.035565,-0.531719,0.845632,3711.627441,3251.220215,1838.792969
1184,0,0.029633,0.035631,-0.532118,0.845401,3718.892334,3251.964844,1838.307129
1185,0,0.029184,0.035895,-0.532869,0.844932,3726.138916,3252.685059,1837.601074
1186,0,0.028637,0.036008,-0.533863,0.844319,3733.516602,3253.408936,1836.943237
1187,0,0.028265,0.035806,-0.534788,0.843754,3740.952393,3254.084229,1836.235107
1188,0,0.028142,0.035608,-0.536065,0.842956,3748.401123,3254.648682,1835.417236
1189,0,0.027853,0.035516,-0.536632,0.842608,3755.944336,3255.365967,1834.543457
1190,0,0.028007,0.035249,-0.537425,0.842109,3763.519287,3255.908447,1833.621216
1191,0,0.027983,0.035065,-0.537885,0.841824,3771.180664,3256.697998,1832.676514
1192,0,0.027710,0.035519,-0.538373,0.841501,3778.874023,3257.463135,1831.705322
1193,0,0.027089,0.034937,-0.538550,0.841433,3786.778564,3258.236816,1830.867798
1194,0,0.026272,0.034497,-0.539036,0.841166,3794.540527,3259.039062,1829.967407
