Objects
100
,,Global Angle (Quaternion) px4 bachelor:px4 bachelor,,,,,,,
Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ
,,,,,,mm,mm,mm
1613,0,-0.006637,0.058384,0.593251,0.802870,2659.573242,-3427.671143,1618.453857
1614,0,-0.009392,0.059088,0.589957,0.805215,2658.493164,-3428.626465,1618.385864
1615,0,-0.012488,0.059116,0.585792,0.808206,2657.896240,-3429.467041,1618.362183
1616,0,-0.015561,0.057614,0.579204,0.812995,2657.709717,-3430.243652,1618.380981
1617,0,-0.018068,0.056231,0.572433,0.817821,2657.293945,-3431.160645,1618.416748
1618,0,-0.019921,0.055107,0.565502,0.822662,2656.796875,-3432.143311,1618.419067
1619,0,-0.020918,0.054418,0.558640,0.827358,2656.329590,-3433.192383,1618.420654
1620,0,-0.020630,0.054466,0.552514,0.831466,2655.806152,-3434.259033,1618.399292
1621,0,-0.019941,0.054480,0.546613,0.835373,2655.548096,-3435.476807,1618.468628
1622,0,-0.018183,0.054904,0.540142,0.839584,2655.381592,-3436.615967,1618.613159
1623,0,-0.015533,0.055794,0.535040,0.842839,2654.990967,-3437.735596,1618.704956
1624,0,-0.014415,0.057440,0.530543,0.845587,2654.733887,-3438.917725,1618.711670
1625,0,-0.014142,0.060136,0.526544,0.847900,2654.415771,-3440.160156,1618.726929
1626,0,-0.014205,0.063275,0.522763,0.850008,2654.078125,-3441.438965,1618.761475
1627,0,-0.014252,0.066203,0.519440,0.851819,2653.511230,-3442.672119,1618.760986
1628,0,-0.013243,0.068685,0.515135,0.854250,2653.135254,-3443.887207,1618.991089
1629,0,-0.011942,0.069967,0.510872,0.856722,2652.524902,-3445.167725,1619.147827
1630,0,-0.010600,0.070299,0.506668,0.859205,2651.701416,-3446.446045,1619.218994
1631,0,-0.009761,0.070123,0.501959,0.861989,2650.742676,-3447.746826,1619.245728
1632,0,-0.009602,0.069546,0.496146,0.865396,2649.736816,-3449.235596,1619.238037
1633,0,-0.010151,0.068940,0.488954,0.869522,2648.696777,-3450.905029,1619.286377
1634,0,-0.013138,0.067165,0.480229,0.874469,2647.785645,-3452.824463,1619.476318
1635,0,-0.012299,0.068686,0.470965,0.879388,2646.122070,-3454.344482,1619.327148
1636,0,-0.014080,0.066327,0.462175,0.884193,2644.647949,-3456.255127,1619.066528
1637,0,-0.015199,0.064128,0.453911,0.888606,2643.314697,-3458.156738,1619.017456
1638,0,-0.015154,0.061974,0.446440,0.892536,2641.780029,-3459.931885,1618.842896
1639,0,-0.015595,0.059239,0.440825,0.895501,2641.084229,-3462.073975,1619.030029
1640,0,-0.015925,0.056812,0.434560,0.898708,2639.876221,-3464.187500,1619.066895
1641,0,-0.016893,0.054826,0.428439,0.901747,2638.585205,-3466.396484,1619.096924
1642,0,-0.017293,0.053773,0.423450,0.904157,2637.233887,-3468.512451,1619.064331
1643,0,-0.016649,0.053293,0.418998,0.906269,2635.685303,-3470.590332,1619.007568
1644,0,-0.016189,0.052085,0.415780,0.907828,2634.162842,-3472.809814,1618.949951
1645,0,-0.015640,0.049919,0.413292,0.909095,2632.546631,-3475.104248,1618.846802
1646,0,-0.012546,0.049509,0.409410,0.910920,2630.772705,-3477.046387,1618.864014
1647,0,-0.010310,0.048825,0.405838,0.912582,2629.103760,-3479.022217,1618.726929
1648,0,-0.012072,0.052072,0.408618,0.911139,2627.199707,-3481.218750,1618.561646
1649,0,-0.011676,0.053842,0.406133,0.912152,2625.158691,-3482.497070,1618.164062
1650,0,-0.012361,0.055573,0.403420,0.913242,2623.565918,-3484.010010,1617.927734
1651,0,-0.013794,0.057027,0.400540,0.914399,2622.052734,-3485.500977,1617.726562
1652,0,-0.015699,0.057931,0.397756,0.915526,2620.581299,-3486.988770,1617.569824
1653,0,-0.017504,0.058462,0.395125,0.916598,2619.139160,-3488.448975,1617.447998
1654,0,-0.018956,0.058794,0.392070,0.917859,2617.643799,-3489.858887,1617.333740
1655,0,-0.020236,0.059091,0.388650,0.919266,2616.241699,-3491.338867,1617.278076
1656,0,-0.021268,0.059517,0.384782,0.920841,2614.717285,-3492.809814,1617.234863
1657,0,-0.022389,0.059601,0.380367,0.922641,2613.069580,-3494.353027,1617.201660
1658,0,-0.023216,0.059439,0.375718,0.924534,2611.353516,-3495.952881,1617.234497
1659,0,-0.024657,0.058959,0.371462,0.926246,2609.175049,-3497.421387,1617.068726
1660,0,-0.022887,0.055073,0.361599,0.930424,2607.860107,-3499.077393,1617.390869
1661,0,-0.021321,0.052614,0.353764,0.933610,2606.319824,-3500.963379,1617.636475
1662,0,-0.019823,0.050364,0.346551,0.936468,2603.855713,-3502.536621,1617.589722
1663,0,-0.018575,0.049111,0.340279,0.938858,2601.748779,-3504.285400,1617.716309
1664,0,-0.018075,0.048671,0.334737,0.940880,2599.493408,-3505.988525,1617.836914
1665,0,-0.018374,0.048382,0.330143,0.942511,2597.156738,-3507.708252,1617.870239
1666,0,-0.022518,0.048821,0.330573,0.942248,2594.532227,-3509.674316,1617.714966
1667,0,-0.021995,0.048353,0.326736,0.943622,2592.327148,-3511.416992,1617.885986
1668,0,-0.021050,0.048078,0.324057,0.944581,2589.769287,-3513.266357,1617.856812
1669,0,-0.019518,0.047869,0.323154,0.944933,2586.855713,-3515.121094,1617.557983
1670,0,-0.018207,0.047328,0.322947,0.945058,2584.460693,-3517.440674,1617.612549
1671,0,-0.017398,0.047099,0.324353,0.944602,2580.842285,-3519.130859,1616.965576
1672,0,-0.015451,0.046636,0.324373,0.944652,2578.351074,-3521.489502,1616.953491
1673,0,-0.017984,0.041102,0.320682,0.946124,2578.078125,-3525.208496,1617.324707
1674,0,-0.019074,0.038215,0.317645,0.947247,2575.060791,-3527.416504,1616.932007
1675,0,-0.017926,0.039918,0.317618,0.947209,2570.992188,-3529.129150,1616.246582
1676,0,-0.019735,0.038521,0.315740,0.947858,2568.384033,-3531.791748,1615.980225
1677,0,-0.020948,0.038309,0.314470,0.948263,2564.806885,-3534.055908,1615.420776
1678,0,-0.021681,0.038082,0.313373,0.948619,2561.098389,-3536.385010,1614.822876
1679,0,-0.025507,0.040411,0.319353,0.946430,2557.018555,-3539.220459,1614.113159
1680,0,-0.026738,0.040798,0.321883,0.945522,2552.900879,-3541.828369,1613.544312
1681,0,-0.023381,0.037646,0.317023,0.947382,2547.502197,-3543.248291,1612.370483
1682,0,-0.019266,0.035048,0.313627,0.948703,2542.452148,-3545.365723,1611.331177
1683,0,-0.013512,0.034870,0.313158,0.948964,2536.393555,-3547.064941,1610.011841
1684,0,-0.014777,0.031255,0.315675,0.948237,2524.801025,-3544.784912,1605.128052
1685,0,-0.014746,0.028197,0.317502,0.947724,2518.991211,-3546.561279,1603.713867
1686,0,-0.013994,0.024205,0.317931,0.947702,2512.118408,-3547.301758,1601.535645
1687,0,-0.014052,0.022118,0.319563,0.947202,2508.163086,-3550.420166,1601.277588
1688,0,-0.014508,0.020391,0.321201,0.946680,2502.754883,-3552.287842,1600.048340
1689,0,-0.015227,0.019019,0.322737,0.946175,2497.265869,-3554.028564,1598.727051
1690,0,-0.016371,0.018316,0.324269,0.945646,2491.618652,-3555.675781,1597.305786
1691,0,-0.017614,0.018084,0.325932,0.945056,2485.709961,-3557.177246,1595.696167
1692,0,-0.018489,0.018725,0.327901,0.944345,2479.944824,-3558.894287,1594.141724
1693,0,-0.019033,0.019540,0.330340,0.943468,2474.080322,-3560.600098,1592.510376
1694,0,-0.018118,0.019130,0.332116,0.942870,2466.903076,-3561.272949,1590.037109
1695,0,-0.017267,0.019397,0.334806,0.941929,2461.674316,-3563.696533,1589.001221
1696,0,-0.016087,0.018671,0.336786,0.941259,2455.295654,-3565.118652,1587.202393
1697,0,-0.014831,0.017528,0.338191,0.940797,2448.769775,-3566.489502,1585.392822
1698,0,-0.013573,0.016643,0.338717,0.940643,2442.150879,-3567.748291,1583.540405
1699,0,-0.013311,0.015938,0.338350,0.940791,2435.390137,-3568.834229,1581.590576
1700,0,-0.013805,0.016015,0.337575,0.941061,2428.698730,-3569.989014,1579.742065
1701,0,-0.015124,0.016501,0.336128,0.941550,2422.002930,-3571.113770,1577.945435
1702,0,-0.016508,0.017568,0.334290,0.942162,2415.040039,-3572.059082,1576.109253
1703,0,-0.017788,0.018599,0.331996,0.942930,2408.177002,-3573.158447,1574.441162
1704,0,-0.019058,0.019457,0.329585,0.943733,2400.805908,-3573.969238,1572.557007
1705,0,-0.020031,0.020117,0.326748,0.944685,2393.250977,-3574.751709,1570.748779
1706,0,-0.020703,0.020412,0.323329,0.945840,2385.947510,-3575.839355,1569.213867
1707,0,-0.021342,0.020742,0.319719,0.947045,2378.302490,-3576.843262,1567.647217
1708,0,-0.021790,0.021075,0.316189,0.948212,2370.461914,-3577.864502,1566.145752
1709,0,-0.022070,0.021063,0.312549,0.949412,2362.188721,-3578.664795,1564.606934
1710,0,-0.022208,0.020966,0.309378,0.950449,2353.791748,-3579.534912,1563.205200
1711,0,-0.021663,0.020395,0.306292,0.951473,2345.170410,-3580.261719,1561.868408
1712,0,-0.020884,0.019898,0.303428,0.952417,2336.578613,-3581.066650,1560.749146
1713,0,-0.019899,0.019457,0.300807,0.953279,2327.505615,-3581.549072,1559.515015
1714,0,-0.019037,0.019358,0.298584,0.953997,2318.397217,-3582.040771,1558.450928
1715,0,-0.018713,0.020043,0.296619,0.954602,2309.198242,-3582.443604,1557.577881
1716,0,-0.018780,0.021112,0.295019,0.955073,2300.035156,-3582.869385,1556.948486
1717,0,-0.019228,0.022523,0.293716,0.955434,2290.463135,-3583.018311,1556.392212
1718,0,-0.019842,0.024608,0.293248,0.955514,2280.797363,-3583.172607,1556.154053
1719,0,-0.020664,0.026815,0.293275,0.955429,2271.125977,-3583.344727,1556.092896
1720,0,-0.021187,0.029235,0.293815,0.955180,2261.591797,-3583.662354,1556.352295
1721,0,-0.022069,0.031822,0.294869,0.954753,2251.768311,-3583.856201,1556.653442
1722,0,-0.022879,0.034216,0.295902,0.954331,2241.884277,-3584.059814,1557.129883
1723,0,-0.024020,0.036552,0.296892,0.953909,2232.099854,-3584.420410,1557.837524
1724,0,-0.025456,0.038623,0.297841,0.953494,2222.047852,-3584.706299,1558.665649
1725,0,-0.026878,0.040966,0.298705,0.953087,2212.256104,-3585.259277,1559.887207
1726,0,-0.028144,0.043624,0.300009,0.952523,2202.335205,-3585.812744,1561.206787
1727,0,-0.033725,0.042706,0.303372,0.951317,2192.523438,-3586.814209,1562.225464
1728,0,-0.037070,0.042967,0.305474,0.950508,2182.826660,-3587.772949,1563.917847
1729,0,-0.038645,0.043987,0.306918,0.949933,2173.037354,-3588.841797,1565.805420
1730,0,-0.038887,0.045152,0.307699,0.949616,2162.843018,-3589.889648,1567.773438
1731,0,-0.038258,0.045842,0.307944,0.949529,2152.658936,-3591.177490,1569.941406
1732,0,-0.036895,0.046104,0.307914,0.949580,2142.389648,-3592.519531,1572.355713
1733,0,-0.034669,0.045666,0.307685,0.949759,2131.762939,-3593.745117,1574.812012
1734,0,-0.032089,0.044240,0.306828,0.950195,2121.662354,-3595.267334,1577.637207
1735,0,-0.029426,0.042411,0.306071,0.950608,2111.149414,-3596.518555,1580.428345
1736,0,-0.027039,0.040326,0.305212,0.951046,2101.206787,-3598.013428,1583.541626
1737,0,-0.024932,0.038417,0.304285,0.951480,2091.361816,-3599.506592,1586.743652
1738,0,-0.022685,0.038063,0.303904,0.951672,2081.243164,-3600.760254,1589.890259
1739,0,-0.020620,0.038409,0.303133,0.951951,2071.678711,-3602.262451,1593.183716
1740,0,-0.018886,0.039245,0.302061,0.952293,2062.262451,-3603.836670,1596.490479
1741,0,-0.016951,0.040616,0.300898,0.952640,2053.074707,-3605.571777,1599.884155
1742,0,-0.015258,0.042109,0.299742,0.952968,2043.783447,-3607.293213,1603.112061
1743,0,-0.013369,0.043066,0.298418,0.953370,2034.647217,-3609.140869,1606.335938
1744,0,-0.010893,0.044003,0.297355,0.953690,2025.363647,-3610.986572,1609.520874
1745,0,-0.008501,0.044212,0.296323,0.954026,2016.260864,-3612.917480,1612.596191
1746,0,-0.005694,0.044464,0.295552,0.954274,2006.805420,-3614.612061,1615.437378
1747,0,-0.423620,0.184489,0.667348,0.584086,2029.746582,-3617.183105,1642.621338
1748,0,-0.578778,0.227166,0.744250,0.243932,2021.618408,-3619.112793,1646.115967
1749,0,-0.629207,0.236299,0.739375,0.039832,2012.284058,-3621.089844,1648.480469
1750,0,-0.645168,0.236890,0.722709,-0.073023,2002.902222,-3623.000244,1650.685669
1751,0,-0.649926,0.234701,0.709787,-0.136799,1993.486084,-3624.838379,1652.777832
1752,0,-0.651610,0.232254,0.701376,-0.171854,1984.047119,-3626.816406,1654.606323
1753,0,-0.652502,0.229547,0.696501,-0.190884,1974.591064,-3628.824707,1656.051880
1754,0,-0.652638,0.226837,0.694102,-0.202067,1964.962280,-3630.857666,1657.608276
1755,0,-0.653006,0.224331,0.693170,-0.206818,1955.395630,-3632.937500,1658.588257
1756,0,-0.654379,0.221613,0.692317,-0.208260,1945.736938,-3634.941162,1659.051880
1757,0,-0.656095,0.219284,0.691532,-0.207935,1936.004761,-3636.968506,1659.459106
1758,0,-0.656495,0.217415,0.691179,-0.209800,1926.241943,-3638.758301,1659.637085
1759,0,-0.657098,0.215890,0.690709,-0.211032,1916.286499,-3640.586914,1659.404175
1760,0,-0.657906,0.215172,0.690128,-0.211149,1906.269287,-3642.472900,1658.966797
1761,0,-0.659654,0.215290,0.688750,-0.210070,1895.703857,-3644.297852,1658.201294
1762,0,-0.661018,0.214460,0.687751,-0.209905,1885.782837,-3646.384033,1657.166138
1763,0,-0.662473,0.213498,0.686739,-0.209612,1875.569336,-3648.595703,1656.008789
1764,0,-0.662619,0.211068,0.686836,-0.211286,1865.252930,-3650.762695,1654.569702
1765,0,-0.661113,0.207089,0.689593,-0.210963,1854.426392,-3652.950195,1652.533813
1766,0,-0.657091,0.200807,0.697089,-0.204875,1842.249146,-3654.704590,1649.562866
1767,0,-0.654996,0.197340,0.701655,-0.199291,1831.664673,-3657.379639,1647.794067
1768,0,-0.657508,0.199439,0.698985,-0.198311,1822.156006,-3660.633301,1647.031128
1769,0,-0.659641,0.202189,0.696566,-0.196950,1811.230591,-3663.243164,1645.286743
1770,0,-0.659581,0.202290,0.696321,-0.197911,1800.485352,-3665.775635,1643.156738
1771,0,-0.659767,0.203772,0.695823,-0.197524,1789.613647,-3668.619385,1641.475708
1772,0,-0.659295,0.204813,0.696501,-0.195624,1778.424561,-3671.431641,1639.398193
1773,0,-0.661017,0.208610,0.695539,-0.189110,1766.568237,-3674.294922,1637.527710
1774,0,-0.661083,0.211533,0.696686,-0.181250,1755.282959,-3677.327148,1635.636230
1775,0,-0.661794,0.214561,0.696388,-0.176173,1744.041016,-3680.170166,1634.035278
1776,0,-0.658914,0.215001,0.699481,-0.174165,1732.626099,-3682.713135,1632.065674
1777,0,-0.659421,0.217497,0.699093,-0.170670,1721.038330,-3685.520996,1630.576538
1778,0,-0.658844,0.218730,0.699774,-0.168516,1709.260986,-3688.112061,1628.880737
1779,0,-0.658143,0.220359,0.700706,-0.165226,1697.648926,-3691.044678,1627.466553
1780,0,-0.541368,0.144641,0.370509,-0.740758,1663.216064,-3695.550537,1606.545898
1781,0,-0.362549,0.068695,0.101250,-0.923898,1650.719482,-3698.349121,1604.714844
1782,0,-0.238525,0.021980,-0.056694,-0.969231,1639.046875,-3701.298584,1603.552246
1783,0,-0.165003,-0.005963,-0.144570,-0.975622,1627.453247,-3704.411377,1602.711548
1784,0,-0.124381,-0.021493,-0.191483,-0.973346,1615.118042,-3707.074463,1601.493652
1785,0,-0.100725,-0.029451,-0.217761,-0.970344,1603.324829,-3710.035889,1600.708008
1786,0,-0.087941,-0.034115,-0.232820,-0.967935,1591.068726,-3712.844727,1600.026978
1787,0,-0.081244,-0.036566,-0.241438,-0.966318,1578.755981,-3715.627197,1599.534424
1788,0,-0.077717,-0.037880,-0.247233,-0.965091,1566.186890,-3718.255615,1599.145996
1789,0,-0.076444,-0.038052,-0.250359,-0.964380,1553.687866,-3720.883057,1599.039429
1790,0,-0.076752,-0.039020,-0.252333,-0.963802,1540.832520,-3723.364746,1599.096313
1791,0,-0.077527,-0.038149,-0.253413,-0.963492,1528.806274,-3725.951904,1599.497681
1792,0,-0.078648,-0.037933,-0.254006,-0.963253,1516.485596,-3728.420410,1600.038330
1793,0,-0.079645,-0.037532,-0.253724,-0.963261,1504.232788,-3730.786865,1600.805542
1794,0,-0.080460,-0.037770,-0.253152,-0.963335,1491.727051,-3732.899414,1601.705444
1795,0,-0.080100,-0.038977,-0.252461,-0.963498,1479.096680,-3734.957520,1602.710815
1796,0,-0.078647,-0.040539,-0.251539,-0.963794,1466.385376,-3736.896240,1603.897339
1797,0,-0.076358,-0.043205,-0.250940,-0.964019,1453.040527,-3738.652832,1605.001221
1798,0,-0.070451,-0.045132,-0.252257,-0.964036,1440.245972,-3740.721680,1606.390869
1799,0,-0.067333,-0.046070,-0.251880,-0.964313,1426.866211,-3742.460938,1607.624390
1800,0,-0.064531,-0.045887,-0.252021,-0.964477,1413.740234,-3744.451416,1609.001343
1801,0,-0.063196,-0.045295,-0.251991,-0.964601,1400.485474,-3746.504883,1610.284912
1802,0,-0.063363,-0.043675,-0.250835,-0.964966,1387.796631,-3748.383545,1611.701050
1803,0,-0.066147,-0.043078,-0.252055,-0.964488,1374.031250,-3750.395996,1612.925049
1804,0,-0.067932,-0.041674,-0.252862,-0.964214,1361.549316,-3752.593750,1614.750732
1805,0,-0.070436,-0.040981,-0.253423,-0.963917,1347.848755,-3754.021729,1615.853149
1806,0,-0.072121,-0.040583,-0.253743,-0.963725,1334.699707,-3755.596191,1617.442017
1807,0,-0.072105,-0.040415,-0.254357,-0.963571,1321.407837,-3757.027100,1618.926636
1808,0,-0.071013,-0.040425,-0.255197,-0.963430,1308.290894,-3758.449219,1620.546875
1809,0,-0.068790,-0.039794,-0.256204,-0.963350,1295.138916,-3759.793457,1622.093262
1810,0,-0.066352,-0.038389,-0.257372,-0.963267,1282.120239,-3761.186768,1623.677734
1811,0,-0.064855,-0.037389,-0.258235,-0.963177,1269.105347,-3762.601074,1625.036011
1812,0,-0.064030,-0.034753,-0.258555,-0.963245,1256.820312,-3764.184082,1626.557495
1813,0,-0.058039,-0.027779,-0.255290,-0.964721,1245.216187,-3766.301514,1628.376953
1814,0,-0.058689,-0.024771,-0.254947,-0.964854,1232.833618,-3767.415527,1629.365479
1815,0,-0.059461,-0.023085,-0.255016,-0.964831,1220.307861,-3768.688232,1630.393555
1816,0,-0.063582,-0.025375,-0.255917,-0.964272,1206.997925,-3769.505371,1631.252197
1817,0,-0.064824,-0.026339,-0.254403,-0.964564,1195.281860,-3770.514404,1632.187256
1818,0,-0.066105,-0.027872,-0.254791,-0.964331,1182.375000,-3771.649902,1632.855103
1819,0,-0.065825,-0.028365,-0.254154,-0.964504,1170.614014,-3772.848145,1633.560791
1820,0,-0.065089,-0.028053,-0.253299,-0.964788,1158.837280,-3773.945312,1634.049072
1821,0,-0.064208,-0.028866,-0.253090,-0.964878,1146.453491,-3774.828125,1634.315674
1822,0,-0.062841,-0.029167,-0.252858,-0.965020,1134.756836,-3775.912109,1634.390625
1823,0,-0.062233,-0.029442,-0.253017,-0.965009,1123.002197,-3776.906006,1634.272705
1824,0,-0.061767,-0.029866,-0.253526,-0.964892,1111.513794,-3777.887451,1633.916260
1825,0,-0.061078,-0.029928,-0.252413,-0.965226,1100.720703,-3778.814209,1633.377563
1826,0,-0.062219,-0.031210,-0.253435,-0.964845,1088.612427,-3779.765381,1632.590332
1827,0,-0.063412,-0.031476,-0.254229,-0.964550,1077.734985,-3780.518555,1631.638794
1828,0,-0.063868,-0.033392,-0.255303,-0.964171,1065.873413,-3781.456299,1630.478760
1829,0,-0.063396,-0.034716,-0.255795,-0.964025,1054.596680,-3782.336426,1629.023804
1830,0,-0.063534,-0.034522,-0.255838,-0.964012,1044.088623,-3783.187500,1627.322388
1831,0,-0.063041,-0.033901,-0.255312,-0.964206,1033.080444,-3784.338623,1625.494507
1832,0,-0.061119,-0.035015,-0.257113,-0.963811,1020.342468,-3784.772705,1623.462402
1833,0,-0.060823,-0.035744,-0.258198,-0.963513,1009.215027,-3785.654541,1621.173584
1834,0,-0.058227,-0.032352,-0.257994,-0.963848,998.988831,-3786.996338,1618.928589
1835,0,-0.054453,-0.027497,-0.255568,-0.964864,989.297852,-3787.987305,1616.476562
1836,0,-0.051526,-0.025175,-0.254044,-0.965491,978.696777,-3788.632568,1613.472534
1837,0,-0.060558,-0.029190,-0.256041,-0.964326,965.786438,-3789.613770,1609.647583
1838,0,-0.064315,-0.032091,-0.257627,-0.963567,953.941040,-3790.386475,1606.624268
1839,0,-0.060994,-0.029075,-0.257603,-0.963886,945.071045,-3791.875732,1604.052368
1840,0,-0.062020,-0.032232,-0.257327,-0.963793,933.206116,-3792.448242,1600.385742
1841,0,-0.061046,-0.032283,-0.258025,-0.963667,922.212830,-3793.343018,1597.304199
1842,0,-0.058795,-0.029943,-0.257916,-0.963912,911.656555,-3794.260742,1594.294434
1843,0,-0.057040,-0.028985,-0.257634,-0.964122,900.267761,-3794.913574,1591.094604
1844,0,-0.058984,-0.030761,-0.257842,-0.963894,887.892578,-3795.378418,1587.834961
1845,0,-0.062659,-0.032686,-0.256958,-0.963835,875.467896,-3795.654785,1584.269775
1846,0,-0.065740,-0.035781,-0.255870,-0.963809,863.816284,-3796.320801,1581.837036
1847,0,-0.069251,-0.038758,-0.255527,-0.963539,851.810425,-3796.337158,1578.985474
1848,0,-0.071072,-0.041189,-0.254895,-0.963473,839.482117,-3796.451172,1576.454834
1849,0,-0.068861,-0.035920,-0.254590,-0.963925,827.901428,-3796.971924,1574.986084
1850,0,-0.066664,-0.034199,-0.254546,-0.964154,815.084290,-3796.960449,1573.032471
1851,0,-0.066081,-0.031664,-0.255401,-0.964054,802.761780,-3796.437256,1571.242432
1852,0,0.447239,-0.102049,-0.282122,0.842597,810.407288,-3793.055176,1586.069580
1853,0,0.576220,-0.153685,-0.529286,0.603496,798.265198,-3792.380859,1585.200684
1854,0,0.614441,-0.172846,-0.635548,0.434357,784.970642,-3792.012207,1584.454468
1855,0,0.621595,-0.178763,-0.685679,0.333928,772.306641,-3791.045166,1583.303589
1856,0,0.622937,-0.182051,-0.708699,0.276681,759.035889,-3790.801514,1583.332397
1857,0,0.625366,-0.186659,-0.716176,0.247319,745.860168,-3790.691406,1583.893433
1858,0,0.628742,-0.191232,-0.716418,0.234219,732.629395,-3790.525146,1584.616211
1859,0,0.631545,-0.193856,-0.714486,0.230392,719.400513,-3790.092041,1585.828369
1860,0,0.631503,-0.193891,-0.713204,0.234414,707.355164,-3789.078369,1585.978149
1861,0,0.631750,-0.196154,-0.711900,0.235826,694.001465,-3789.032715,1586.838745
1862,0,0.625602,-0.192030,-0.719914,0.231236,681.097534,-3788.755127,1586.328979
1863,0,0.616316,-0.189781,-0.731700,0.220799,667.559570,-3789.021240,1586.992554
1864,0,0.485026,-0.139504,-0.759467,-0.410484,626.910950,-3796.039307,1564.411133
1865,0,0.317204,-0.082856,-0.634462,-0.699981,612.537109,-3796.049805,1565.146851
1866,0,0.197894,-0.047192,-0.526120,-0.825717,598.756409,-3795.785889,1566.976074
1867,0,0.116407,-0.056107,-0.459385,-0.878787,587.919861,-3796.415771,1574.657837
1868,0,0.067460,-0.058833,-0.418798,-0.903657,574.074890,-3796.099121,1576.262573
1869,0,0.046241,-0.059770,-0.401983,-0.912524,561.587891,-3797.103516,1578.678345
1870,0,-0.048740,-0.070218,-0.320175,-0.943494,542.758606,-3789.969238,1579.489624
1871,0,-0.101954,-0.076849,-0.272181,-0.953739,529.296143,-3790.282959,1581.296631
1872,0,-0.131448,-0.080879,-0.244774,-0.957218,516.314270,-3791.097900,1583.188354
1873,0,-0.103378,-0.065082,-0.268414,-0.955527,503.560791,-3795.449219,1582.417847
1874,0,-0.086354,-0.055086,-0.281995,-0.953933,491.005310,-3796.906982,1584.275024
1875,0,-0.077097,-0.048705,-0.290027,-0.952664,478.569061,-3798.273682,1586.100708
1876,0,-0.072757,-0.044473,-0.294522,-0.951833,466.305817,-3799.783691,1587.897217
1877,0,-0.071758,-0.041777,-0.296933,-0.951282,454.099121,-3801.225342,1589.555298
1878,0,-0.072513,-0.040494,-0.298385,-0.950825,441.883270,-3802.518066,1591.045532
1879,0,-0.073137,-0.039910,-0.298623,-0.950727,429.832031,-3804.018311,1592.531250
1880,0,-0.073615,-0.039984,-0.298863,-0.950612,417.670349,-3805.304932,1593.856689
1881,0,-0.073635,-0.040218,-0.299262,-0.950475,405.485901,-3806.517822,1595.009277
1882,0,-0.072478,-0.040140,-0.299611,-0.950457,393.384674,-3807.957520,1596.165161
1883,0,-0.071715,-0.039989,-0.300827,-0.950137,381.195557,-3809.189697,1597.091675
1884,0,-0.070550,-0.039394,-0.301980,-0.949884,369.194458,-3810.683838,1597.944214
1885,0,-0.070052,-0.038746,-0.303726,-0.949390,357.184723,-3812.109131,1598.589722
1886,0,-0.067293,-0.032265,-0.306737,-0.948864,346.751678,-3813.849854,1599.072754
1887,0,-0.065838,-0.029220,-0.309384,-0.948205,334.883392,-3815.259521,1599.274536
1888,0,-0.065911,-0.027820,-0.311569,-0.947527,323.024689,-3816.514648,1599.303101
1889,0,-0.066772,-0.027451,-0.313368,-0.946884,311.151031,-3817.572266,1599.131836
1890,0,-0.066541,-0.027769,-0.314869,-0.946393,299.350159,-3818.902588,1598.889893
1891,0,-0.066066,-0.028467,-0.316145,-0.945980,287.424652,-3819.997803,1598.413940
1892,0,-0.064668,-0.029214,-0.317383,-0.945639,275.514893,-3821.134521,1597.761475
1893,0,-0.063117,-0.029938,-0.318720,-0.945271,263.546356,-3822.265381,1596.912476
1894,0,-0.061589,-0.030697,-0.320075,-0.944890,251.471375,-3823.403076,1595.873535
1895,0,-0.059703,-0.029188,-0.320161,-0.945030,239.979538,-3825.099121,1595.014160
1896,0,-0.061125,-0.029861,-0.322029,-0.944283,227.322586,-3825.678467,1593.469971
1897,0,-0.101062,-0.013391,-0.284975,-0.953098,218.618683,-3823.481201,1595.188721
1898,0,-0.123680,-0.006697,-0.267596,-0.955537,206.108932,-3825.014893,1593.827515
1899,0,-0.134566,-0.000980,-0.259246,-0.956390,193.776016,-3826.331543,1592.096558
1900,0,-0.138900,-0.002302,-0.255506,-0.956775,181.493896,-3827.983154,1589.986084
1901,0,-0.143941,-0.000883,-0.249735,-0.957556,169.446198,-3828.982910,1588.411743
1902,0,-0.147885,-0.004332,-0.249860,-0.956912,156.478424,-3830.217285,1586.672485
1903,0,-0.121492,-0.011154,-0.279102,-0.952480,141.590622,-3833.989502,1582.139282
1904,0,-0.106217,-0.016641,-0.296579,-0.948937,128.755829,-3835.165527,1580.188477
1905,0,-0.097665,-0.020553,-0.306592,-0.946594,116.153397,-3836.429199,1578.403809
1906,0,-0.092900,-0.023567,-0.311994,-0.945237,103.542999,-3837.791748,1576.637695
1907,0,-0.090543,-0.025657,-0.315282,-0.944320,90.886703,-3839.139648,1574.935669
1908,0,-0.089653,-0.027035,-0.316934,-0.943814,78.220673,-3840.480469,1573.348145
1909,0,-0.090792,-0.041669,-0.310561,-0.945290,71.408417,-3843.498047,1577.053467
1910,0,-0.094786,-0.043271,-0.306552,-0.946134,60.629017,-3843.497803,1576.209473
1911,0,-0.099799,-0.046107,-0.305541,-0.945812,47.372017,-3844.720703,1574.974609
1912,0,-0.098705,-0.047910,-0.303172,-0.946599,34.825890,-3845.940674,1573.634521
1913,0,-0.099289,-0.055264,-0.307466,-0.944750,20.263546,-3846.736816,1572.467651
