Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ
866,0,0.069908,-0.037499,-0.873214,-0.480837,2819.287598,1056.461792,1662.069580
867,0,0.070994,-0.033164,-0.872718,-0.481895,2823.781250,1047.908081,1661.687012
868,0,0.070800,-0.028437,-0.872804,-0.482070,2827.792969,1038.856079,1661.520508
869,0,0.069762,-0.024346,-0.873545,-0.481103,2831.205566,1029.547119,1661.403320
870,0,0.069868,-0.017485,-0.874019,-0.480525,2833.823486,1020.076782,1661.058350
871,0,0.070346,-0.012930,-0.875326,-0.478213,2837.520264,1010.800598,1662.149414
872,0,0.071627,-0.008855,-0.876455,-0.476044,2840.652588,1001.313782,1662.829712
873,0,0.073730,-0.005703,-0.877208,-0.474381,2843.754639,991.815186,1663.475098
874,0,0.076948,-0.003526,-0.876972,-0.474328,2846.703369,982.418823,1663.870972
875,0,0.078993,-0.005041,-0.876354,-0.475120,2849.377441,972.811401,1663.958740
876,0,0.081992,-0.006626,-0.875082,-0.476932,2852.194336,963.303467,1663.932495
877,0,0.085586,-0.006369,-0.873503,-0.479194,2855.555176,953.975647,1664.421509
878,0,0.089458,-0.006519,-0.872269,-0.480730,2858.055176,944.364685,1664.189941
879,0,0.092452,-0.006362,-0.871280,-0.481958,2860.710938,934.765686,1664.102173
880,0,0.092632,-0.005374,-0.869969,-0.484298,2863.065674,925.254028,1663.994629
881,0,0.094405,-0.004613,-0.870171,-0.483600,2865.676758,915.819641,1663.931274
882,0,0.095670,-0.003215,-0.870685,-0.482435,2867.886230,906.630615,1663.567017
883,0,0.096037,-0.001971,-0.871161,-0.481509,2870.082764,897.442017,1663.145508
884,0,0.094985,-0.000973,-0.872028,-0.480150,2872.366943,888.402039,1662.928101
885,0,0.094110,0.000507,-0.872779,-0.478956,2874.004883,879.256226,1662.176636
886,0,0.091540,0.001575,-0.873211,-0.478665,2876.073242,870.666870,1661.756470
887,0,0.088405,0.003127,-0.873257,-0.479163,2877.945801,861.857910,1661.448853
888,0,0.088556,0.006693,-0.873106,-0.479374,2879.504150,852.807068,1660.881348
889,0,0.085155,0.006782,-0.872970,-0.480235,2881.372559,844.086853,1660.799805
890,0,0.083038,0.007431,-0.872712,-0.481065,2883.107666,835.360474,1660.682129
891,0,0.080883,0.007980,-0.872383,-0.482019,2884.677734,826.385681,1660.629272
892,0,0.080071,0.007722,-0.871976,-0.482895,2885.955322,817.458130,1660.212402
893,0,0.079692,0.007685,-0.871484,-0.483846,2887.412354,808.574036,1660.112793
894,0,0.079860,0.006817,-0.871120,-0.484485,2888.506104,799.708313,1659.539307
895,0,0.080299,0.006697,-0.870477,-0.485569,2889.828857,790.879883,1659.225830
896,0,0.079850,0.005602,-0.870098,-0.486336,2890.864258,782.053650,1658.571167
897,0,0.080163,0.005881,-0.869647,-0.487087,2891.932617,773.185669,1658.061646
898,0,0.079859,0.005163,-0.869855,-0.486774,2892.994141,764.471191,1657.382812
899,0,0.079439,0.005966,-0.869488,-0.487489,2893.820312,755.437134,1656.758789
900,0,0.078465,0.005763,-0.869516,-0.487598,2894.613770,746.587036,1655.964233
901,0,0.077847,0.006565,-0.869319,-0.488038,2895.267334,737.410522,1655.101440
902,0,0.077680,0.007287,-0.869076,-0.488486,2895.948486,728.324524,1654.278442
903,0,0.077665,0.008037,-0.868742,-0.489072,2896.571289,719.117188,1653.467285
904,0,0.077552,0.007602,-0.868696,-0.489179,2897.038086,709.922607,1652.388306
905,0,0.077830,0.006718,-0.868617,-0.489287,2897.485352,700.686584,1651.330933
906,0,0.079119,0.006843,-0.868164,-0.489882,2898.263184,691.450073,1650.484497
907,0,0.079441,0.005506,-0.867743,-0.490592,2898.416748,682.106201,1649.047241
908,0,0.080590,0.003457,-0.867377,-0.491071,2898.561035,672.671448,1647.499756
909,0,0.082714,0.003083,-0.866856,-0.491640,2898.971680,663.419006,1646.101318
910,0,0.085507,0.002987,-0.866489,-0.491810,2898.722412,653.698425,1644.162476
911,0,0.084969,0.001641,-0.865957,-0.492844,2899.135254,644.329773,1642.860718
912,0,0.085089,0.000417,-0.865855,-0.493006,2899.181641,634.861511,1641.095459
913,0,0.085042,-0.000061,-0.865852,-0.493019,2899.115967,625.240540,1639.318359
914,0,0.085179,0.000352,-0.865729,-0.493211,2899.119385,615.637512,1637.646362
915,0,0.081761,-0.000034,-0.863905,-0.496973,2898.512695,606.679871,1635.737793
916,0,0.080631,-0.002140,-0.863356,-0.498106,2898.526855,596.905945,1634.251831
917,0,0.080205,-0.003540,-0.862797,-0.499136,2898.260498,587.152405,1632.541992
918,0,0.079675,-0.003861,-0.862006,-0.500582,2897.877686,577.160461,1630.724731
919,0,0.079878,-0.004092,-0.861119,-0.502073,2897.424805,567.294128,1628.925049
920,0,0.080456,-0.004948,-0.860343,-0.503301,2897.161865,557.462585,1627.368652
921,0,0.080128,-0.004469,-0.859038,-0.505581,2896.380615,547.578186,1625.409546
922,0,0.081744,-0.005944,-0.858409,-0.506376,2896.030518,537.649170,1624.031494
923,0,0.082679,-0.006013,-0.857219,-0.508236,2895.294434,527.896545,1622.177124
924,0,0.083547,-0.005771,-0.855688,-0.510671,2894.677246,518.062012,1620.472656
925,0,0.084661,-0.005233,-0.853927,-0.513433,2894.075439,508.049713,1618.828125
926,0,0.085586,-0.004726,-0.851894,-0.516651,2893.392334,498.290100,1617.423218
927,0,0.085725,-0.003051,-0.849650,-0.520324,2892.593506,488.538757,1616.020142
928,0,0.087080,-0.000326,-0.847718,-0.523251,2892.075195,478.945007,1615.096069
929,0,0.088590,-0.001141,-0.847196,-0.523842,2891.196045,468.914673,1614.148804
930,0,0.089208,0.001873,-0.845699,-0.526148,2889.849365,459.153137,1612.729858
931,0,0.089100,0.004281,-0.843842,-0.529125,2889.509766,449.973145,1612.367554
932,0,0.088688,0.001786,-0.843703,-0.529431,2888.448730,440.071899,1611.905396
933,0,0.086093,0.000740,-0.842542,-0.531706,2887.296875,430.702789,1611.107910
934,0,0.084255,-0.000952,-0.841458,-0.533712,2886.366211,421.341919,1610.693115
935,0,0.082819,-0.002571,-0.840262,-0.535812,2885.205811,411.864319,1610.305298
936,0,0.086242,0.000242,-0.839421,-0.536596,2884.370605,402.411865,1609.719116
937,0,0.088323,-0.001278,-0.840525,-0.534523,2883.777344,393.423645,1609.777710
938,0,0.091244,-0.002743,-0.839868,-0.535060,2882.557373,383.506989,1609.540283
939,0,0.092155,-0.003658,-0.838794,-0.536581,2881.078857,373.974945,1608.795044
940,0,0.093522,-0.002755,-0.837719,-0.538026,2879.992432,364.559845,1608.422729
941,0,0.093319,-0.002173,-0.837958,-0.537693,2878.807373,355.445557,1608.017212
942,0,0.092883,-0.002078,-0.837164,-0.539004,2877.477539,345.685333,1607.943237
943,0,0.090754,-0.004615,-0.835585,-0.541793,2875.910889,335.601959,1607.891724
944,0,0.088721,-0.006161,-0.835078,-0.542895,2874.367188,326.056915,1608.035645
945,0,0.087309,-0.005203,-0.834910,-0.543392,2872.922852,316.759186,1608.504761
946,0,0.084430,-0.005078,-0.834751,-0.544092,2871.187012,307.518250,1609.149536
947,0,0.081397,-0.006737,-0.835914,-0.542750,2869.671875,298.600830,1609.759277
948,0,0.079377,-0.008157,-0.835571,-0.543556,2867.763916,289.067169,1610.520996
949,0,0.081985,-0.014369,-0.835830,-0.542642,2866.316895,279.062256,1611.895630
950,0,0.083218,-0.017875,-0.835015,-0.543603,2864.550537,269.757141,1612.814697
951,0,0.084725,-0.019810,-0.833962,-0.544919,2862.619873,260.453735,1613.544434
952,0,0.081050,-0.016237,-0.832099,-0.548433,2860.211914,252.300446,1613.978760
953,0,0.078024,-0.013545,-0.830030,-0.552068,2858.133789,243.121262,1614.808594
954,0,0.075596,-0.011453,-0.828206,-0.555184,2855.899414,234.038147,1615.543335
955,0,0.073252,-0.010570,-0.827068,-0.557208,2853.709473,224.976242,1616.293335
956,0,0.070902,-0.009019,-0.825940,-0.559209,2851.240723,216.053284,1617.011597
957,0,0.069134,-0.008352,-0.825183,-0.560556,2848.838867,207.053986,1617.698120
958,0,0.066730,-0.008106,-0.824110,-0.562427,2846.225342,198.103210,1618.386963
959,0,0.065003,-0.007893,-0.823092,-0.564120,2843.639404,189.195190,1619.043091
960,0,0.063500,-0.008785,-0.822111,-0.565708,2841.022949,180.484604,1619.755615
961,0,0.062076,-0.009237,-0.820609,-0.568034,2838.236572,171.526154,1620.364746
962,0,0.061206,-0.010670,-0.819281,-0.570017,2835.564697,162.717239,1620.958008
963,0,0.060664,-0.012098,-0.817534,-0.572548,2832.781738,153.949707,1621.357910
964,0,0.059851,-0.014081,-0.815611,-0.575325,2830.144287,145.343918,1621.695801
965,0,0.058710,-0.015643,-0.813587,-0.578260,2827.473877,136.842209,1621.866333
966,0,0.057072,-0.016844,-0.811489,-0.581330,2824.885254,128.332947,1621.913574
967,0,0.055286,-0.017765,-0.809784,-0.583847,2822.358643,119.978577,1621.903320
968,0,0.053483,-0.018811,-0.808372,-0.585935,2819.910645,111.701340,1621.804199
969,0,0.051815,-0.019776,-0.807469,-0.587297,2817.492676,103.475182,1621.547241
970,0,0.050252,-0.020692,-0.806597,-0.588598,2815.192383,95.360382,1621.219971
971,0,0.049166,-0.021362,-0.805812,-0.589740,2812.943359,87.225479,1620.817505
972,0,0.048792,-0.022151,-0.805380,-0.590332,2810.791016,79.220619,1620.362793
973,0,0.048381,-0.022850,-0.804886,-0.591012,2808.655273,71.209633,1619.867188
974,0,0.048370,-0.023309,-0.804504,-0.591515,2806.632568,63.132694,1619.336182
975,0,0.048946,-0.023685,-0.803988,-0.592154,2804.522461,55.115540,1618.789429
976,0,0.050239,-0.023733,-0.803705,-0.592428,2802.534180,47.037918,1618.157837
977,0,0.051920,-0.023750,-0.803163,-0.593017,2800.478760,38.871719,1617.473999
978,0,0.054009,-0.023577,-0.802410,-0.593856,2798.458496,30.710772,1616.725220
979,0,0.055864,-0.023290,-0.801496,-0.594929,2796.440430,22.435448,1615.891357
980,0,0.057615,-0.023243,-0.800661,-0.595888,2794.383789,14.145232,1615.051636
981,0,0.058712,-0.023145,-0.799603,-0.597203,2792.200439,5.825698,1614.151489
982,0,0.059373,-0.023235,-0.798723,-0.598312,2789.901367,-2.574949,1613.112915
983,0,0.059935,-0.023680,-0.797889,-0.599351,2787.707031,-10.866033,1612.247314
984,0,0.060624,-0.024738,-0.797354,-0.599949,2785.436279,-19.334604,1611.172241
985,0,0.060476,-0.026269,-0.796359,-0.601220,2783.187500,-27.649292,1610.060547
986,0,0.059915,-0.027758,-0.795280,-0.602635,2780.817383,-36.127171,1608.684692
987,0,0.059080,-0.029237,-0.793902,-0.604462,2778.699951,-44.428028,1607.633423
988,0,0.058151,-0.029864,-0.792481,-0.606383,2776.385498,-52.889431,1606.356323
989,0,0.056960,-0.029893,-0.790788,-0.608700,2774.220947,-61.258259,1605.377441
990,0,0.055265,-0.029701,-0.789610,-0.610393,2771.632812,-69.809181,1604.078857
991,0,0.053717,-0.029447,-0.788319,-0.612209,2769.470215,-78.201370,1603.186523
992,0,0.051965,-0.028893,-0.786947,-0.614149,2767.177734,-86.761276,1602.202515
993,0,0.050187,-0.028675,-0.785508,-0.616146,2764.939941,-95.194511,1601.438599
994,0,0.048559,-0.028525,-0.784501,-0.617565,2762.688477,-103.795670,1600.792480
995,0,0.047757,-0.028060,-0.783698,-0.618667,2760.338135,-112.396004,1600.236450
996,0,0.046081,-0.028650,-0.782934,-0.619734,2758.083008,-120.847031,1600.099609
997,0,0.044793,-0.029500,-0.782174,-0.620748,2755.773438,-129.359909,1600.036621
998,0,0.043903,-0.030505,-0.781390,-0.621750,2753.488525,-137.847626,1600.101074
999,0,0.044164,-0.031696,-0.780929,-0.622250,2751.268799,-146.199768,1600.139038
1000,0,0.044562,-0.032162,-0.779936,-0.623442,2748.974365,-154.693832,1600.435303
1001,0,0.043593,-0.033906,-0.778277,-0.625488,2746.807373,-162.797791,1601.095215
1002,0,0.042965,-0.035296,-0.776395,-0.627789,2744.586670,-170.830917,1601.763184
1003,0,0.042640,-0.036241,-0.774409,-0.630206,2742.291992,-178.789902,1602.492310
1004,0,0.043622,-0.037142,-0.772764,-0.632102,2739.965088,-186.689484,1603.277100
1005,0,0.043852,-0.038821,-0.770626,-0.634590,2737.625000,-194.430084,1604.234619
1006,0,0.044499,-0.040799,-0.768506,-0.636989,2735.234131,-201.969437,1605.016602
1007,0,0.045593,-0.042736,-0.766687,-0.638972,2732.755127,-209.590317,1605.787476
1008,0,0.049182,-0.044385,-0.766182,-0.639200,2729.910645,-217.617294,1606.458252
1009,0,0.045657,-0.042406,-0.762214,-0.644319,2726.535889,-223.721344,1607.936646
1010,0,0.045895,-0.038609,-0.759460,-0.647783,2723.427246,-231.417511,1609.051270
1011,0,0.045681,-0.034622,-0.757093,-0.650787,2719.952393,-239.130371,1610.632202
1012,0,0.045592,-0.030200,-0.754509,-0.654007,2716.875732,-245.958298,1612.313232
1013,0,0.045937,-0.026847,-0.752177,-0.656809,2713.265869,-254.135284,1614.024292
1014,0,0.046099,-0.025523,-0.749815,-0.659546,2709.679932,-262.176056,1615.599243
1015,0,0.046759,-0.026801,-0.747760,-0.661778,2705.885498,-270.735107,1616.976562
1016,0,0.047940,-0.028393,-0.744947,-0.664793,2702.422363,-278.541016,1618.190308
1017,0,0.046721,-0.031323,-0.741156,-0.668973,2699.223877,-285.477478,1619.662720
1018,0,0.044875,-0.033622,-0.737465,-0.673054,2695.865967,-293.458801,1621.000854
1019,0,0.042835,-0.035191,-0.734437,-0.676409,2692.670898,-301.263763,1622.158081
1020,0,0.043244,-0.035162,-0.732980,-0.677962,2689.431885,-309.459869,1622.902954
1021,0,0.042850,-0.034466,-0.731924,-0.679164,2686.125488,-317.068787,1623.837769
1022,0,0.044635,-0.033566,-0.731451,-0.679603,2683.040039,-325.177460,1624.658813
1023,0,0.045481,-0.030688,-0.731260,-0.679889,2679.648926,-332.817505,1625.490723
1024,0,0.042906,-0.027588,-0.729573,-0.681998,2677.011719,-339.840515,1626.647339
1025,0,0.043331,-0.025818,-0.728350,-0.683346,2673.566162,-347.509277,1627.272095
1026,0,0.042874,-0.024235,-0.726520,-0.685379,2670.443604,-354.906738,1628.153687
1027,0,0.041956,-0.022751,-0.724299,-0.687832,2667.372559,-362.093262,1629.039185
1028,0,0.041706,-0.021111,-0.722308,-0.689990,2664.285156,-369.567291,1629.960938
1029,0,0.040428,-0.019546,-0.720116,-0.692399,2661.199463,-376.615204,1630.958130
1030,0,0.038482,-0.017248,-0.717488,-0.695293,2657.964111,-383.761902,1631.973755
1031,0,0.037427,-0.015411,-0.715476,-0.697464,2654.764404,-390.970673,1632.957520
1032,0,0.033858,-0.013397,-0.712385,-0.700844,2651.443359,-397.528961,1633.865112
1033,0,0.033686,-0.012457,-0.710557,-0.702723,2648.060059,-405.044403,1634.711670
1034,0,0.033774,-0.012110,-0.709193,-0.704100,2644.709229,-412.228058,1635.529663
1035,0,0.031242,-0.010804,-0.706369,-0.707071,2641.365479,-418.675476,1636.347412
1036,0,0.031736,-0.011331,-0.705270,-0.708138,2637.950684,-426.112122,1636.914429
1037,0,0.030898,-0.010871,-0.703484,-0.709956,2634.719727,-432.490662,1637.533691
1038,0,0.029921,-0.010120,-0.701579,-0.711892,2631.093750,-439.702209,1637.879761
1039,0,0.029052,-0.009614,-0.699748,-0.713734,2627.601318,-446.544189,1638.189453
1040,0,0.028321,-0.008846,-0.697846,-0.715633,2624.124512,-453.148254,1638.209229
1041,0,0.028203,-0.007749,-0.696502,-0.716959,2620.484863,-460.396454,1638.354736
1042,0,0.026679,-0.004139,-0.694222,-0.719255,2617.120117,-466.493103,1638.327881
1043,0,0.024421,-0.000781,-0.691938,-0.721543,2613.272705,-473.276276,1637.979980
1044,0,0.023171,0.000642,-0.690106,-0.723337,2609.408936,-480.163879,1637.793945
1045,0,0.022067,0.001253,-0.688451,-0.724946,2605.484131,-486.969818,1637.442017
1046,0,0.021305,0.001739,-0.687326,-0.726034,2601.652100,-493.477142,1636.857056
1047,0,0.020355,0.001303,-0.685793,-0.727511,2597.507080,-500.502350,1636.556152
1048,0,0.019422,0.000830,-0.684350,-0.728895,2593.358398,-507.170990,1635.686401
1049,0,0.018740,0.000823,-0.683131,-0.730055,2589.210449,-513.900085,1635.074951
1050,0,0.017108,0.000495,-0.681851,-0.731291,2584.784424,-521.103638,1634.460205
1051,0,0.015667,-0.000311,-0.680713,-0.732383,2580.453613,-527.951721,1633.732056
1052,0,0.015879,-0.002784,-0.680376,-0.732686,2575.834717,-535.394348,1632.854980
1053,0,0.015163,-0.002997,-0.679417,-0.733589,2571.595947,-541.830078,1632.010132
1054,0,0.018304,-0.004049,-0.678489,-0.734372,2567.280762,-548.592346,1630.681519
1055,0,0.019765,-0.004919,-0.677651,-0.735101,2562.555420,-555.685791,1629.820923
1056,0,0.021299,-0.005733,-0.677361,-0.735320,2557.836670,-562.873962,1628.997559
1057,0,0.020981,-0.005642,-0.675607,-0.736942,2552.973389,-569.976135,1628.225342
1058,0,0.023203,-0.006364,-0.675501,-0.736967,2548.165283,-576.949097,1627.386963
1059,0,0.024630,-0.007509,-0.675205,-0.737181,2543.037354,-584.111023,1626.451416
1060,0,0.025259,-0.009228,-0.674957,-0.737367,2537.927979,-591.200134,1625.626465
1061,0,0.025514,-0.011233,-0.674310,-0.737922,2532.819580,-598.244629,1624.780884
1062,0,0.025719,-0.015512,-0.673750,-0.738349,2527.555908,-605.566223,1624.176270
1063,0,0.025668,-0.016758,-0.673052,-0.738960,2522.487793,-612.300598,1623.235596
1064,0,0.027367,-0.017561,-0.673982,-0.738032,2517.454102,-619.660645,1622.513062
1065,0,0.027722,-0.019157,-0.673953,-0.738005,2511.983643,-626.930908,1621.918701
1066,0,0.028890,-0.019897,-0.673626,-0.738239,2506.684326,-634.118896,1621.375122
1067,0,0.030483,-0.024565,-0.672798,-0.738790,2500.935547,-642.201904,1621.584961
1068,0,0.032935,-0.027954,-0.672331,-0.738989,2495.468506,-649.729553,1621.386719
1069,0,0.032208,-0.029650,-0.670815,-0.740332,2489.824951,-656.633118,1621.686279
1070,0,0.033584,-0.030814,-0.669013,-0.741852,2484.288574,-663.864807,1621.543213
1071,0,0.036886,-0.033343,-0.667823,-0.742657,2478.561768,-671.648865,1621.776978
1072,0,0.040076,-0.036093,-0.666405,-0.743637,2472.814453,-679.172607,1622.197144
1073,0,0.042892,-0.038924,-0.665021,-0.744575,2467.135254,-686.580078,1622.761841
1074,0,0.045141,-0.041601,-0.663456,-0.745693,2461.379883,-694.003418,1623.383911
1075,0,0.045780,-0.045183,-0.662572,-0.746232,2455.520996,-701.684326,1624.473633
1076,0,0.047943,-0.048592,-0.662313,-0.746111,2449.807373,-709.266235,1625.274414
1077,0,0.050852,-0.051015,-0.662375,-0.745701,2443.997803,-716.695496,1626.066284
1078,0,0.051754,-0.053631,-0.662221,-0.745593,2438.092773,-723.866577,1627.248291
1079,0,0.052932,-0.056154,-0.662210,-0.745334,2432.142822,-731.172241,1628.231567
1080,0,0.055016,-0.058733,-0.662317,-0.744889,2426.148193,-738.596252,1629.103027
1081,0,0.056861,-0.060486,-0.662428,-0.744512,2420.056885,-745.925415,1629.981079
1082,0,0.057055,-0.059318,-0.661171,-0.745707,2413.989746,-752.621704,1630.768677
1083,0,0.057751,-0.057529,-0.660351,-0.746520,2407.799561,-759.931580,1631.699219
1084,0,0.059541,-0.054916,-0.659824,-0.747042,2401.567627,-767.368958,1632.524658
1085,0,0.058024,-0.051358,-0.658874,-0.748252,2395.303223,-774.259705,1633.786987
1086,0,0.057347,-0.048463,-0.658457,-0.748864,2389.097900,-781.588928,1634.821045
1087,0,0.055918,-0.046207,-0.657323,-0.750109,2382.563477,-788.862793,1635.855835
1088,0,0.053984,-0.045860,-0.656007,-0.751424,2376.338867,-795.616821,1637.100342
1089,0,0.051009,-0.046537,-0.653722,-0.753578,2369.917969,-802.683350,1638.240967
1090,0,0.048977,-0.047429,-0.651815,-0.755307,2363.767090,-810.024170,1639.347412
1091,0,0.046574,-0.048652,-0.649714,-0.757189,2357.580322,-817.027710,1640.388916
1092,0,0.042901,-0.049723,-0.647266,-0.759430,2351.415039,-823.779785,1641.512695
1093,0,0.040426,-0.050190,-0.645188,-0.761301,2345.494385,-830.580872,1642.305786
1094,0,0.038233,-0.049672,-0.643180,-0.763145,2339.612061,-837.381470,1643.047852
1095,0,0.036291,-0.048017,-0.641273,-0.764949,2333.748291,-844.059387,1643.693848
1096,0,0.035091,-0.046009,-0.640292,-0.765949,2328.063232,-850.661255,1644.445435
1097,0,0.034976,-0.043132,-0.639465,-0.766812,2322.334717,-857.197205,1644.756226
1098,0,0.033784,-0.040077,-0.638014,-0.768239,2316.581299,-863.260742,1645.100586
1099,0,0.030970,-0.037539,-0.636713,-0.769564,2310.788818,-869.817993,1645.991821
1100,0,0.027792,-0.035655,-0.634340,-0.771731,2305.264160,-875.672119,1646.563477
1101,0,0.026017,-0.034253,-0.632408,-0.773440,2299.595459,-881.951416,1646.933350
1102,0,0.021700,-0.033544,-0.628650,-0.776662,2293.849854,-887.359192,1647.898438
1103,0,0.018602,-0.033250,-0.625578,-0.779231,2288.084961,-893.060425,1648.416992
1104,0,0.016142,-0.033992,-0.622490,-0.781722,2282.320068,-899.039062,1649.060059
1105,0,0.014690,-0.033353,-0.620196,-0.783600,2276.794678,-905.030579,1649.766235
1106,0,0.013179,-0.033023,-0.617777,-0.785549,2271.167236,-910.794067,1650.269775
1107,0,0.012144,-0.031981,-0.614471,-0.788198,2265.292725,-916.508362,1650.779175
1108,0,0.013886,-0.030166,-0.612235,-0.789978,2259.900879,-922.175049,1651.388550
1109,0,0.014150,-0.028191,-0.610147,-0.791660,2254.462158,-927.418518,1651.648682
1110,0,0.015514,-0.027029,-0.608160,-0.793203,2248.726807,-933.458618,1651.991821
1111,0,0.016944,-0.026967,-0.606369,-0.794545,2243.061523,-939.200562,1652.164185
1112,0,0.017363,-0.027390,-0.605641,-0.795077,2237.454346,-944.467407,1652.083862
1113,0,0.018404,-0.027436,-0.604510,-0.795913,2231.982178,-950.392700,1652.303589
1114,0,0.018233,-0.027102,-0.603882,-0.796404,2226.012939,-956.043213,1652.201904
1115,0,0.018214,-0.027508,-0.602794,-0.797214,2220.655518,-961.539062,1651.942627
1116,0,0.019527,-0.028929,-0.603206,-0.796822,2214.995361,-967.207275,1651.451294
1117,0,0.019276,-0.028841,-0.601235,-0.798319,2209.224365,-972.884583,1651.205688
1118,0,0.020413,-0.029717,-0.600744,-0.798628,2203.541260,-978.709167,1650.796875
1119,0,0.021162,-0.029806,-0.598439,-0.800334,2198.010010,-983.892639,1650.183960
1120,0,0.019595,-0.029360,-0.596384,-0.801923,2192.031250,-989.362305,1649.677368
1121,0,0.018876,-0.029455,-0.595614,-0.802509,2186.192627,-994.862915,1648.882324
1122,0,0.017405,-0.027513,-0.594224,-0.803641,2180.430176,-1000.451111,1648.685791
1123,0,0.015997,-0.027206,-0.590405,-0.806490,2174.723145,-1005.665283,1647.754028
1124,0,0.014640,-0.027259,-0.587844,-0.808383,2168.858154,-1011.104919,1647.141113
1125,0,0.014406,-0.027608,-0.585726,-0.809911,2162.936035,-1016.734863,1646.282104
1126,0,0.012713,-0.028438,-0.583357,-0.811618,2156.901367,-1021.965637,1645.565430
1127,0,0.010759,-0.026943,-0.582039,-0.812644,2151.257324,-1026.831543,1644.660889
1128,0,0.010790,-0.026933,-0.580951,-0.813421,2145.484375,-1032.318848,1643.969360
1129,0,0.009916,-0.027574,-0.579145,-0.814698,2139.576172,-1037.747681,1643.138550
1130,0,0.008193,-0.027945,-0.576112,-0.816852,2133.586670,-1042.980835,1642.160889
1131,0,0.008550,-0.028753,-0.573757,-0.818476,2127.820801,-1048.447021,1641.516235
1132,0,0.470386,-0.042357,-0.795986,-0.378615,2137.184082,-1035.460083,1659.903198
1133,0,0.643761,-0.043138,-0.762797,-0.043013,2132.113525,-1040.272949,1660.170044
1134,0,0.701006,-0.042495,-0.696180,0.148720,2126.138672,-1045.780640,1659.692261
1135,0,0.719199,-0.042612,-0.645854,0.252606,2120.246826,-1051.415039,1659.389893
1136,0,0.724836,-0.044366,-0.614525,0.308226,2114.201172,-1057.107178,1659.080078
1137,0,0.725771,-0.044889,-0.596704,0.339391,2108.332520,-1062.651733,1658.849854
1138,0,0.718163,-0.032870,-0.589194,0.368798,2099.475830,-1065.677612,1656.975952
1139,0,0.712711,-0.026574,-0.585496,0.385398,2093.278076,-1071.130859,1656.865723
1140,0,0.708931,-0.023316,-0.584618,0.393822,2087.377930,-1076.824097,1656.907349
1141,0,0.711919,-0.032357,-0.583284,0.389750,2083.505615,-1085.174561,1658.865723
1142,0,0.712635,-0.037493,-0.583849,0.387125,2077.959229,-1090.892212,1659.076904
1143,0,0.713087,-0.042314,-0.584607,0.384644,2071.986572,-1096.442871,1659.454102
1144,0,0.554462,-0.008026,-0.107010,0.825261,2050.861084,-1116.312256,1639.577393
1145,0,0.345259,0.014630,0.197678,0.917336,2044.507324,-1122.511719,1639.518066
1146,0,0.202182,0.027402,0.359022,0.910755,2038.693848,-1128.040771,1639.860229
1147,0,0.108528,0.037427,0.432901,0.894102,2031.916382,-1135.902588,1640.926636
1148,0,0.048198,0.043751,0.473173,0.878561,2025.399902,-1140.861328,1641.505127
1149,0,0.015571,0.044668,0.494457,0.867914,2019.932739,-1146.833374,1641.191162
1150,0,-0.004591,0.046287,0.503105,0.862973,2012.852173,-1152.076782,1641.894653
1151,0,-0.019128,0.043192,0.510316,0.858689,2006.649780,-1156.640137,1641.904541
1152,0,-0.025211,0.041654,0.514148,0.856318,2000.438232,-1162.347656,1642.768555
1153,0,-0.029434,0.040712,0.516077,0.855068,1994.038208,-1167.495117,1643.362183
1154,0,-0.031535,0.038898,0.516610,0.854755,1987.241211,-1171.987549,1644.166138
1155,0,-0.032878,0.043444,0.514541,0.855733,1980.979980,-1177.456055,1644.332275
1156,0,-0.040042,0.050783,0.536217,0.841599,1978.031738,-1180.806885,1644.588135
1157,0,-0.044649,0.055636,0.546723,0.834270,1971.749756,-1185.324585,1644.942993
1158,0,-0.047637,0.058184,0.551024,0.831095,1965.459351,-1189.947632,1645.246216
1159,0,-0.050933,0.058856,0.553280,0.829351,1959.566040,-1194.624023,1645.413208
1160,0,-0.044908,0.060193,0.548151,0.833001,1952.621216,-1199.008545,1645.251709
1161,0,-0.042581,0.060050,0.544410,0.835583,1945.761230,-1203.500488,1645.663086
1162,0,-0.038445,0.052564,0.527696,0.846933,1937.840698,-1209.343018,1647.231567
1163,0,-0.036769,0.047198,0.516946,0.853925,1931.713135,-1213.113525,1647.070679
1164,0,-0.037889,0.048371,0.511409,0.857138,1925.529541,-1217.771118,1647.786621
1165,0,-0.042597,0.048162,0.510570,0.857429,1919.457153,-1221.226807,1647.060303
1166,0,-0.043186,0.047691,0.509082,0.858310,1913.296997,-1225.273560,1647.585938
1167,0,-0.044253,0.047675,0.507128,0.859412,1906.907104,-1228.913452,1647.627319
1168,0,-0.037284,0.042307,0.504122,0.861789,1901.300659,-1231.773804,1647.259766
1169,0,-0.032798,0.039080,0.502064,0.863324,1894.790771,-1235.489258,1647.463745
1170,0,-0.032262,0.038347,0.499462,0.864885,1888.506470,-1238.935059,1647.334595
1171,0,-0.032062,0.037095,0.496421,0.866696,1882.048096,-1242.530884,1647.287720
1172,0,-0.031351,0.036146,0.492848,0.868799,1875.489258,-1246.007690,1647.476318
1173,0,-0.030818,0.036527,0.489526,0.870678,1868.944702,-1249.806885,1647.475708
1174,0,-0.032984,0.039750,0.487691,0.871487,1862.167847,-1253.847656,1647.728027
1175,0,-0.035544,0.041131,0.486423,0.872031,1855.826050,-1257.118408,1647.062622
